lookup_id,membership_id
8-10050201,39172
8-10050202,39174
8-10050203,39147
8-10050204,39177
8-10050206,39203
8-10050208,39204
8-10050209,39185
8-10050210,39170
8-10050210,8-10054752
8-10050211,39158
8-10050212,39160
8-10050213,39191-1438
8-10050214,39169
8-10050215,39176
8-10050216,39188
8-10050217,39190
8-10050251,38255
8-10050256,39243
8-10050259,39248
8-10050261,39251
8-10050263,38648
8-10050264,18451
8-10050268,39237
8-10050269,38183
8-10050270,14216
8-10050271,21532
8-10050280,39210
8-10050282,39213
8-10050283,38198
8-10050284,39212
8-10050285,38213
8-10050286,38214
8-10050287,38185
8-10050288,39214
8-10050289,39194
8-10050290,39200
8-10050291,39196
8-10050292,39225
8-10050293,38580
8-10050295,39235
8-10050321,39239
8-10050322,39238
8-10050323,39226
8-10050324,39220
8-10050325,39234
8-10050326,39227
8-10050327,39228-1438
8-10050328,39217
8-10050329,39224
8-10050330,39211
8-10050331,39244
8-10050332,39230
8-10050333,39209
8-10050334,39240
8-10050335,39208
8-10050336,39219
8-10050338,39232
8-10050345,39306
8-10050347,36307
8-10050349,39309
8-10050350,38205
8-10050351,31835
8-10050352,30029
8-10050353,38193
8-10050355,39311
8-10050363,28691
8-10050364,36449
8-10050366,39319
8-10050368,39321
8-10050369,38607
8-10050370,21892
8-10050371,39294
8-10050372,39287
8-10050373,39267
8-10050374,39279
8-10050375,39293
8-10050376,39264
8-10050377,39304
8-10050378,32529
8-10050379,39292
8-10050380,39299
8-10050381,39288
8-10050382,39259
8-10050384,28507
8-10050408,39357
8-10050411,39359
8-10050413,35762
8-10050414,19637
8-10050415,28425
8-10050417,31858
8-10050421,39364
8-10050425,39256
8-10050427,15784
8-10050429,18761
8-10050433,39341
8-10050437,39380
8-10050442,39313
8-10050447,38620
8-10050449,39342
8-10050450,39346
8-10050451,39269
8-10050452,39282
8-10050453,39273
8-10050454,39276
8-10050455,39258
8-10050456,39284
8-10050457,39275
8-10050457,8-10059413
8-10050480,39300
8-10050481,39302
8-10050482,39303
8-10050483,39305
8-10050484,39285
8-10050485,39286
8-10050486,39301
8-10050487,39265
8-10050488,39343
8-10050489,39337
8-10050490,39334
8-10050491,39330
8-10050495,39479
8-10050496,39335
8-10050497,39333
8-10050498,39340
8-10050499,39233
8-10050500,39327
8-10050501,39325
8-10050503,39262
8-10050504,39295
8-10050505,39281
8-10050506,39271
8-10050507,39339
8-10050509,39272
8-10050510,39261
8-10050511,39270
8-10050512,39351
8-10050513,39278
8-10050514,39315
8-10050515,39354
8-10050516,39231
8-10050517,39298
8-10050518,39318
8-10050519,39345
8-10050520,39361
8-10050521,38532
8-10050527,31535
8-10050533,39404
8-10050536,39431
8-10050555,39403
8-10050556,25254
8-10050557,39368
8-10050558,39367
8-10050559,39379
8-10050560,39401
8-10050561,39400
8-10050562,39402
8-10050563,39411
8-10050564,39362
8-10050565,39365
8-10050566,39385
8-10050567,39393
8-10050568,39395
8-10050569,39391
8-10050570,34993
8-10050571,39389
8-10050578,39454
8-10050579,38612
8-10050590,38201
8-10050592,39471
8-10050593,39406
8-10050595,39472
8-10050599,36808
8-10050601,38505
8-10050603,39478
8-10050610,39458
8-10050612,39462
8-10050613,39461
8-10050638,37016
8-10050641,39518
8-10050645,39519
8-10050652,39525
8-10050656,37020
8-10050658,39531
8-10050660,39684
8-10050661,39464
8-10050662,32468
8-10050663,30657
8-10050665,39535
8-10050714,39363
8-10050715,37710
8-10050716,26543
8-10050720,31227
8-10050726,30728
8-10050727,27666
8-10050728,28186
8-10050730,39417
8-10050731,39415
8-10050732,38533
8-10050734,39600
8-10050735,39378
8-10050736,39382
8-10050737,39469
8-10050738,39493
8-10050739,39419
8-10050742,39452
8-10050743,39374
8-10050744,39427
8-10050745,39426
8-10050746,39423
8-10050748,36817
8-10050750,21668
8-10050751,39428
8-10050752,39390
8-10050753,39412
8-10050754,39399
8-10050755,39421
8-10050756,39372
8-10050757,39376
8-10050758,39440
8-10050759,39420
8-10050761,39442
8-10050763,39432
8-10050764,39433
8-10050765,39446
8-10050766,39424
8-10050767,39439
8-10050768,39448
8-10050769,39453
8-10050770,39443
8-10050771,39435
8-10050772,39434
8-10050773,39457
8-10050774,39444
8-10050775,39449
8-10050776,39437
8-10050777,39392
8-10050778,39445-1438
8-10050779,39447
8-10050780,39416
8-10050783,39610
8-10050786,39550
8-10050787,39483
8-10050794,24912
8-10050798,29810
8-10050838,32701
8-10050842,39670
8-10050846,31168-1438
8-10050848,39674
8-10050849,39675
8-10050851,39677
8-10050853,39678
8-10050870,18581
8-10050872,39682
8-10050905,38613
8-10050910,39398
8-10050911,39441
8-10050912,39394
8-10050913,39413
8-10050914,39484
8-10050921,38617
8-10050922,29806
8-10050923,35027
8-10050928,29162
8-10050932,39725
8-10050933,19987
8-10050934,39498
8-10050935,39499
8-10050936,39500
8-10050938,39497
8-10050939,39503
8-10050940,39504
8-10050941,39516
8-10050943,39545
8-10050975,28747
8-10050976,37182
8-10050977,35992
8-10050978,39529
8-10050979,39521
8-10050983,39481
8-10050984,39494
8-10050985,39490
8-10050986,39492
8-10050987,39542
8-10050993,39580
8-10050995,39578
8-10050996,39581
8-10050998,39774
8-10050999,39567
8-10051000,39570
8-10051001,39577
8-10051003,39586
8-10051004,39585
8-10051005,39583
8-10051006,39582
8-10051007,39571
8-10051008,39563
8-10051009,8-10003439
8-10051010,39573
8-10051011,39576
8-10051014,39566
8-10051015,39562
8-10051016,39568
8-10051018,39595
8-10051019,39593
8-10051021,39590
8-10051022,39584
8-10051023,39597
8-10051024,40455
8-10051025,21989
8-10051026,39574
8-10051031,39786
8-10051032,39565
8-10051033,39575
8-10051034,39607
8-10051036,39541
8-10051037,39526
8-10051039,39737
8-10051040,39720
8-10051043,8-10010318
8-10051074,39508
8-10051075,36856
8-10051076,39505
8-10051077,39553
8-10051078,39548
8-10051079,39572
8-10051080,39546
8-10051081,39543
8-10051082,39559
8-10051083,39555
8-10051084,39495
8-10051085,39422
8-10051086,39561
8-10051087,39557
8-10051091,38249
8-10051099,17710
8-10051100,14682
8-10051101,38513
8-10051102,35390
8-10051103,27183
8-10051105,39835
8-10051111,32151
8-10051112,32541
8-10051113,35898
8-10051114,19019
8-10051117,39840
8-10051118,31022
8-10051120,39622
8-10051121,39613
8-10051122,39766
8-10051123,33910
8-10051124,39691
8-10051125,39713
8-10051126,39637
8-10051127,39651
8-10051128,39760
8-10051129,39640
8-10051130,39758
8-10051214,36681
8-10051216,39936
8-10051218,39657
8-10051219,39658
8-10051220,39653
8-10051221,39654
8-10051222,39643
8-10051223,39642
8-10051224,39619
8-10051225,39616
8-10051226,39638
8-10051227,39710
8-10051228,39715
8-10051231,39711
8-10051232,39709
8-10051233,39704
8-10051234,39621
8-10051235,39690
8-10051236,39683
8-10051237,39749
8-10051238,39708
8-10051239,39625
8-10051240,39631
8-10051249,39945
8-10051259,39949
8-10051261,38265
8-10051262,21630
8-10051275,38520
8-10051313,39951
8-10051314,39948
8-10051315,30863
8-10051318,39997
8-10051320,39999
8-10051322,40000
8-10051325,40003
8-10051329,40005
8-10051331,40006
8-10051332,40007
8-10051335,40009
8-10051336,11857
8-10051337,37175
8-10051343,36444
8-10051346,39544
8-10051347,40017
8-10051348,20608-1438
8-10051350,40018
8-10051354,40020
8-10051365,12778
8-10051379,12908
8-10051382,40057
8-10051385,24146
8-10051392,39688
8-10051395,40065
8-10051396,40068
8-10051399,40070
8-10051402,40071
8-10051404,40072
8-10051405,11425
8-10051406,40073
8-10051409,39800-1438
8-10051410,39793
8-10051411,30190
8-10051412,21833
8-10051448,40120
8-10051450,40121
8-10051452,40124
8-10051453,17151
8-10051454,38611
8-10051456,17659
8-10051458,39714
8-10051459,39672
8-10051465,40133
8-10051467,57112
8-10051469,39817
8-10051471,39652
8-10051472,39656
8-10051474,39646
8-10051475,39639
8-10051476,39770
8-10051477,39667
8-10051478,39668
8-10051479,39740
8-10051480,39747
8-10051481,39748
8-10051482,39742
8-10051483,39745
8-10051485,39649
8-10051486,39666
8-10051487,39618
8-10051488,39736
8-10051489,28423
8-10051490,39727
8-10051491,39765
8-10051492,39629
8-10051493,39628
8-10051494,39641-1438
8-10051496,39734
8-10051497,39626
8-10051498,39768
8-10051499,39756
8-10051501,39757
8-10051502,39751
8-10051504,39920
8-10051505,39925
8-10051506,39924
8-10051507,26894
8-10051508,39968
8-10051509,39776
8-10051510,39624
8-10051511,39962
8-10051512,39960
8-10051513,39967
8-10051514,39970
8-10051515,39969
8-10051516,39959
8-10051517,39955
8-10051518,39741
8-10051519,39750
8-10051520,39953
8-10051521,14087
8-10051522,39665
8-10051523,39634
8-10051524,39913
8-10051525,39917
8-10051526,39910
8-10051527,39632
8-10051528,39636
8-10051529,39645
8-10051530,39726
8-10051531,39923
8-10051532,39937
8-10051533,39973
8-10051534,39972
8-10051535,39921
8-10051536,39975
8-10051537,39965
8-10051538,39908
8-10051539,39922
8-10051540,39919
8-10051541,39909
8-10051542,39784
8-10051543,39911
8-10051544,39781
8-10051545,39787
8-10051546,39780
8-10051547,39894
8-10051549,39888
8-10051550,39889
8-10051551,39914
8-10051552,39918
8-10051553,39916
8-10051554,39633
8-10051555,39794
8-10051556,39807
8-10051557,39820
8-10051558,39795
8-10051559,39814
8-10051560,39815
8-10051562,39798
8-10051563,39809
8-10051564,39792
8-10051565,39928
8-10051566,39931
8-10051567,39771
8-10051568,39769
8-10051583,39834
8-10051587,39803
8-10051588,39810
8-10051589,39782
8-10051590,39819
8-10051591,39790
8-10051592,39801
8-10051593,39816
8-10051594,39808
8-10051595,40156
8-10051596,39805
8-10051597,39838
8-10051598,39837
8-10051599,39853
8-10051600,39830
8-10051601,39777
8-10051602,39821
8-10051603,39592
8-10051604,39512
8-10051605,39560
8-10051606,39755
8-10051607,39772
8-10051609,40155
8-10051610,39812
8-10051611,39813
8-10051612,18210
8-10051613,39822
8-10051614,39818
8-10051617,39943
8-10051619,40159
8-10051620,39871
8-10051621,39880
8-10051622,39866
8-10051623,39847
8-10051624,39867
8-10051625,39858
8-10051626,39854
8-10051627,39878
8-10051628,39862
8-10051629,39879
8-10051630,39857
8-10051631,39863
8-10051632,39855
8-10051633,39859
8-10051634,39881
8-10051635,39860
8-10051636,20218
8-10051637,40160
8-10051638,39877
8-10051639,13935
8-10051640,39845
8-10051642,39864
8-10051643,39869
8-10051644,39868
8-10051646,39882
8-10051647,39873
8-10051648,39883
8-10051649,39861
8-10051650,32556
8-10051651,39899
8-10051652,36622
8-10051654,40164
8-10051655,39872
8-10051656,39844
8-10051657,39939
8-10051658,39852
8-10051659,39940
8-10051661,39946
8-10051662,39944
8-10051663,39974
8-10051664,39961
8-10051666,38502
8-10051668,18865
8-10051669,39942
8-10051670,39848
8-10051671,39905
8-10051672,39902
8-10051673,39890
8-10051674,39892
8-10051675,39898
8-10051676,39907
8-10051677,39897
8-10051678,16457
8-10051679,39886
8-10051680,39887
8-10051681,39895
8-10051682,39849
8-10051683,39904
8-10051686,39903
8-10051687,39893
8-10051688,39896
8-10051689,39964
8-10051690,39930
8-10051691,39927
8-10051692,39926
8-10051693,39934
8-10051694,27606
8-10051696,39995
8-10051698,39994
8-10051700,40046
8-10051701,40038
8-10051702,39992
8-10051703,39991
8-10051704,39989
8-10051705,40058
8-10051706,39979
8-10051707,39978
8-10051708,39977
8-10051709,39981
8-10051710,40083
8-10051711,39990
8-10051712,39976
8-10051713,39980
8-10051714,40075
8-10051715,39987
8-10051716,39986
8-10051717,40074
8-10051721,40178
8-10051722,36419
8-10051725,40180
8-10051727,40181
8-10051728,31873
8-10051729,40135
8-10051732,40140
8-10051733,40142
8-10051734,40141
8-10051737,40143
8-10051738,37179
8-10051739,37269
8-10051739,8-10054530
8-10051740,40145
8-10051743,40149
8-10051744,40150
8-10051745,40134
8-10051746,36853
8-10051747,26806
8-10051750,16932
8-10051751,40151
8-10051753,40161
8-10051754,40163
8-10051755,37432
8-10051756,37072-1438
8-10051757,14550
8-10051758,21918
8-10051759,8-10010783
8-10051760,28095
8-10051761,38493
8-10051762,31691
8-10051764,40190
8-10051768,22317
8-10051769,40106
8-10051770,24370
8-10051771,40126
8-10051772,40093
8-10051773,40091
8-10051774,40105
8-10051775,40112
8-10051776,40107
8-10051777,40111
8-10051778,40104
8-10051779,40089
8-10051780,40162
8-10051781,40101
8-10051782,40113
8-10051783,40102
8-10051784,40114
8-10051785,40108
8-10051786,40109
8-10051787,40115
8-10051790,40116
8-10051791,40103
8-10051792,40087
8-10051793,40099
8-10051794,40090
8-10051807,24351
8-10051821,40222
8-10051822,15273
8-10051823,40185
8-10051824,40182
8-10051828,40175
8-10051832,12292
8-10051843,40196
8-10051844,40192
8-10051845,40205
8-10051846,40200
8-10051847,40199
8-10051848,40198
8-10051849,40204
8-10051850,40203
8-10051851,40202
8-10051852,40201
8-10051853,40206
8-10051854,40138
8-10051855,40240
8-10051856,17515
8-10051857,26910
8-10051858,24199
8-10051863,40246
8-10051867,40219
8-10051869,40218
8-10051873,40209
8-10051875,40221
8-10051877,39082
8-10051879,40216
8-10051880,40220
8-10051882,30263
8-10051883,40213
8-10051884,40214
8-10051886,40215
8-10051887,40212
8-10051888,40210
8-10051889,40217
8-10051893,40225
8-10051898,26503
8-10051902,27402
8-10051903,37627
8-10051905,40208
8-10051907,32131
8-10051910,35189
8-10051911,40251
8-10051913,40256
8-10051919,15477
8-10051922,39491
8-10051923,39547
8-10051924,32254
8-10051941,8-10055323
8-10051946,18038
8-10051962,40257
8-10051963,38567
8-10051964,40207
8-10051965,38362
8-10051966,40255
8-10051967,40258
8-10051968,40253
8-10051970,14102
8-10051971,40263
8-10051974,40277
8-10051976,40262
8-10051977,40261
8-10051980,40278
8-10051981,39539
8-10051982,40266
8-10051985,40280
8-10051986,40264
8-10051989,40282
8-10051990,40271
8-10051991,40267
8-10051992,40270
8-10051993,40268
8-10051995,40283
8-10051996,35854
8-10052001,40275
8-10052002,40273
8-10052004,40289
8-10052008,38688
8-10052010,24250
8-10052012,40292
8-10052014,40293
8-10052025,38211
8-10052026,29705
8-10052027,38114
8-10052028,38303
8-10052031,40307
8-10052032,40297
8-10052033,40296
8-10052036,40299
8-10052037,13364
8-10052039,8-10009563
8-10052040,40300
8-10052041,40308
8-10052042,17184
8-10052044,40301
8-10052045,40302
8-10052047,40312
8-10052051,40309
8-10052052,40314
8-10052053,40310
8-10052056,40316
8-10052070,36735
8-10052073,21738
8-10052078,40332
8-10052080,40317
8-10052081,40318
8-10052082,40320
8-10052084,8-10058615
8-10052089,21320
8-10052090,13970
8-10052091,38528
8-10052093,40331
8-10052094,40325
8-10052095,40323
8-10052096,40322
8-10052097,40326
8-10052098,40328
8-10052100,40330
8-10052108,35646
8-10052110,27238
8-10052112,40335
8-10052113,40334
8-10052114,27591
8-10052115,29359
8-10052118,40344
8-10052119,40339
8-10052121,40174
8-10052122,40337
8-10052123,37355
8-10052124,40357
8-10052136,40361
8-10052137,40362
8-10052138,40359
8-10052140,40365
8-10052141,40364
8-10052142,40366
8-10052144,40370
8-10052145,40368
8-10052146,40358
8-10052147,40367
8-10052174,40027
8-10052175,40369
8-10052176,40381
8-10052177,40380
8-10052178,40378
8-10052179,40374
8-10052180,40377
8-10052181,40376
8-10052187,40348
8-10052188,40347
8-10052189,40345
8-10052194,26538
8-10052196,40405
8-10052209,40387
8-10052210,40388
8-10052211,40390
8-10052212,40373
8-10052214,40392
8-10052232,40396
8-10052233,40400
8-10052234,40375
8-10052235,40407
8-10052236,40350
8-10052251,40423
8-10052254,40866
8-10052255,40394
8-10052256,40395
8-10052257,40393
8-10052259,40384
8-10052263,39502
8-10052278,40422
8-10052279,40425
8-10052282,40414
8-10052283,40415
8-10052284,40416
8-10052285,40418
8-10052286,40460
8-10052288,40467
8-10052289,40468
8-10052290,40465
8-10052291,40466
8-10052293,40463
8-10052298,28250
8-10052306,40481
8-10052307,18914
8-10052310,16410
8-10052311,40433
8-10052312,40434
8-10052313,40435
8-10052314,40430
8-10052315,40429
8-10052316,40427
8-10052317,40428
8-10052318,25736
8-10052322,40484
8-10052323,37293
8-10052328,40470
8-10052329,40471
8-10052333,30884
8-10052334,28097
8-10052335,40483
8-10052339,37703
8-10052340,40480
8-10052341,40472
8-10052342,40473
8-10052343,27796
8-10052344,37739
8-10052345,40485
8-10052346,40476
8-10052354,28382
8-10052356,43004
8-10052357,23310
8-10052362,22410
8-10052363,38267
8-10052364,38500
8-10052365,38171
8-10052366,38195
8-10052367,38615
8-10052368,39598
8-10052369,39501
8-10052370,39436
8-10052371,26882
8-10052375,40496
8-10052376,40497
8-10052377,40488
8-10052378,40499
8-10052385,36170
8-10052388,40504
8-10052390,37762
8-10052400,40510
8-10052405,40512
8-10052406,40514
8-10052407,40515
8-10052410,40518
8-10052411,40519
8-10052412,40517
8-10052418,40533
8-10052426,39841
8-10052428,40521
8-10052429,40526
8-10052430,40527
8-10052431,40524
8-10052438,22254
8-10052454,40542
8-10052455,27025
8-10052456,40534
8-10052457,40539
8-10052458,40537
8-10052459,40540
8-10052468,40544
8-10052469,40547
8-10052470,40546
8-10052471,40545
8-10052474,26021
8-10052475,40549
8-10052476,40548
8-10052477,40551
8-10052479,29813
8-10052480,40562
8-10052481,40563
8-10052482,40564
8-10052483,40561
8-10052484,40560
8-10052485,40557
8-10052486,40558
8-10052487,40554
8-10052496,40553
8-10052498,40507
8-10052499,40508
8-10052500,40509
8-10052501,40506
8-10052502,40477
8-10052505,40568
8-10052506,40569
8-10052507,40566
8-10052513,21395
8-10052514,30388
8-10052515,40543
8-10052516,40541
8-10052517,40525
8-10052524,40599
8-10052526,40600
8-10052533,38270
8-10052541,22295
8-10052542,40559
8-10052544,40617
8-10052545,40584
8-10052546,28313
8-10052547,40575
8-10052548,40573
8-10052549,40580
8-10052551,40583
8-10052553,40619
8-10052554,40582
8-10052556,40620
8-10052558,40581
8-10052559,40578
8-10052560,40574
8-10052561,40586
8-10052562,40587
8-10052563,40585
8-10052568,35968
8-10052570,40627
8-10052571,40628
8-10052575,40631
8-10052577,40609
8-10052595,40650
8-10052660,40720
8-10052751,16091
8-10052752,40623
8-10052753,40621
8-10052759,21010
8-10052763,40822
8-10052784,40608
8-10052785,40606
8-10052786,40611
8-10052787,40612
8-10052788,40601
8-10052789,40602
8-10052790,40603
8-10052791,40604
8-10052792,40605
8-10052793,40614
8-10052795,38120
8-10052796,21443
8-10052797,40635
8-10052798,40634
8-10052799,40644
8-10052800,40643
8-10052801,40642
8-10052802,40641
8-10052803,40640
8-10052803,8-10054575
8-10052805,40639
8-10052806,40638
8-10052807,24985
8-10052808,40646
8-10052809,40645
8-10052810,40649
8-10052811,40648
8-10052812,40647
8-10052813,40797
8-10052814,40802
8-10052815,40800
8-10052816,40801
8-10052818,40849
8-10052821,40851
8-10052822,40796
8-10052832,40843
8-10052833,40863
8-10052834,40838
8-10052835,40837
8-10052836,40842
8-10052837,40841-1438
8-10052847,40869
8-10052848,40848
8-10052849,40870
8-10052851,40871
8-10052853,40613
8-10052855,37588
8-10052856,40844
8-10052859,20938
8-10052861,40852
8-10052862,32433
8-10052878,19813
8-10052880,47748
8-10052887,40877
8-10052888,40881
8-10052889,40880
8-10052891,40879
8-10052892,40875
8-10052900,40874
8-10052902,40891
8-10052926,38106
8-10052927,40860
8-10052929,40799
8-10052930,24830
8-10052931,40884
8-10052932,40883
8-10052933,40882
8-10052934,40886
8-10052940,40890
8-10052941,40889-1438
8-10052944,40893
8-10052945,40892
8-10052946,40902
8-10052947,40903
8-10052948,40900
8-10052950,40913
8-10052952,40914
8-10052954,40915
8-10052956,40916
8-10052958,40917
8-10052960,40918
8-10052962,40919
8-10052964,40920
8-10052965,40921
8-10052967,40922
8-10052976,43133
8-10052978,40925
8-10052981,40759
8-10053031,18687
8-10053032,40933
8-10053033,40934
8-10053034,40932
8-10053035,40931
8-10053036,40940
8-10053037,40945
8-10053038,40941
8-10053039,40944
8-10053042,40986
8-10053051,32688
8-10053052,28509
8-10053056,40996
8-10053058,40997
8-10053059,40961
8-10053060,40962
8-10053061,40965
8-10053062,40966
8-10053063,40973
8-10053064,40974
8-10053065,40967
8-10053066,40972
8-10053067,40970
8-10053068,40971
8-10053069,40968
8-10053070,40984
8-10053071,40993
8-10053102,40992
8-10053104,41032
8-10053110,41038
8-10053117,41043
8-10053118,19976
8-10053119,33538
8-10053120,40959
8-10053121,40958
8-10053122,40954
8-10053123,40952
8-10053127,41048
8-10053128,40956
8-10053129,40953
8-10053130,40949
8-10053131,40943
8-10053132,40948
8-10053133,41049
8-10053134,40950
8-10053136,29796
8-10053137,38227
8-10053139,33336
8-10053143,41052
8-10053145,17097
8-10053169,35096
8-10053170,41003
8-10053171,41006
8-10053173,41035
8-10053174,41031
8-10053175,28884
8-10053176,40980
8-10053177,40930
8-10053178,32223
8-10053179,40928
8-10053180,40981
8-10053181,40983
8-10053182,40977
8-10053183,40976
8-10053184,41026
8-10053185,41058
8-10053186,41055
8-10053187,41056
8-10053188,11973
8-10053189,41022
8-10053190,41023
8-10053191,41019
8-10053192,41021
8-10053193,41018
8-10053194,41024
8-10053195,41029
8-10053196,41028
8-10053197,41060
8-10053198,41027
8-10053199,33490
8-10053200,30990
8-10053201,41062
8-10053202,41061
8-10053205,41068
8-10053206,41063
8-10053207,41064
8-10053208,41065
8-10053210,41066
8-10053211,41067
8-10053212,41070
8-10053213,41069
8-10053222,41011
8-10053223,41015
8-10053224,41014
8-10053225,41009
8-10053244,41109
8-10053246,41110
8-10053252,41008
8-10053253,41007
8-10053254,41017
8-10053256,41013
8-10053257,41120
8-10053258,38357
8-10053259,41016
8-10053260,40947
8-10053261,40987
8-10053262,41010
8-10053263,17033
8-10053265,41121
8-10053278,41136
8-10053280,41137
8-10053281,38360
8-10053282,30034
8-10053283,30901
8-10053284,41079
8-10053285,41106
8-10053286,41091
8-10053287,41092
8-10053288,41097
8-10053290,41138
8-10053291,42256
8-10053292,43493
8-10053293,20801
8-10053294,14103
8-10053295,21623
8-10053296,41102
8-10053297,41105
8-10053298,41100
8-10053299,41101
8-10053300,41104
8-10053301,41129
8-10053302,41126
8-10053303,41073
8-10053304,41078
8-10053306,41140
8-10053307,41107
8-10053309,41141
8-10053310,41112
8-10053311,41111
8-10053312,41132
8-10053313,41135
8-10053316,41123
8-10053317,41081
8-10053318,41113
8-10053319,37433
8-10053325,41149
8-10053341,41150
8-10053343,41151
8-10053345,41152
8-10053347,41153
8-10053347,8-10055922
8-10053349,41154
8-10053351,41155
8-10053356,40184
8-10053357,41130
8-10053358,41090
8-10053359,41108
8-10053360,41117
8-10053364,41184
8-10053365,65185
8-10053367,8-10010125
8-10053371,16230
8-10053372,25470
8-10053374,38539
8-10053375,41169
8-10053376,41171
8-10053377,41170
8-10053378,38279-1438
8-10053379,41175
8-10053380,41178
8-10053381,41176
8-10053382,41173
8-10053383,41172
8-10053384,41168
8-10053385,41193
8-10053386,41161
8-10053388,41159
8-10053389,41160
8-10053396,40861
8-10053410,41212
8-10053412,41213
8-10053414,41214
8-10053422,22853
8-10053439,41164
8-10053441,41163
8-10053474,23721
8-10053475,38231
8-10053476,41280
8-10053477,8-10000264
8-10053480,41187
8-10053481,41188
8-10053482,41189
8-10053485,41283
8-10053486,41263
8-10053489,41278
8-10053494,36553
8-10053495,28430
8-10053503,41275
8-10053504,41276
8-10053514,41300
8-10053516,41301
8-10053518,41302
8-10053520,41305
8-10053522,41306
8-10053525,41308
8-10053529,41312
8-10053531,41313
8-10053532,41314
8-10053534,41315
8-10053536,41316
8-10053538,41317
8-10053541,41319
8-10053543,41320
8-10053545,41321
8-10053547,41322
8-10053550,41324
8-10053552,41325
8-10053557,41227
8-10053558,41209
8-10053559,41210
8-10053560,41206
8-10053561,41205
8-10053562,41208
8-10053563,41207
8-10053564,41225
8-10053565,41223
8-10053566,41221
8-10053567,41220
8-10053568,41219
8-10053569,41216
8-10053570,41222
8-10053571,17841
8-10053572,41215
8-10053573,41218
8-10053574,41230
8-10053575,41239
8-10053577,41229
8-10053578,41330
8-10053579,41232
8-10053580,41231
8-10053582,41332
8-10053584,41333
8-10053586,41334
8-10053587,41228
8-10053588,41233
8-10053590,41335
8-10053591,24385
8-10053594,41337
8-10053595,41235
8-10053597,41338
8-10053598,41244
8-10053599,41240
8-10053600,41238
8-10053601,41236
8-10053602,41234
8-10053604,41339
8-10053605,41242
8-10053607,41340
8-10053608,41245
8-10053611,41267
8-10053612,41269
8-10053613,41271
8-10053614,41268
8-10053615,41261
8-10053616,41256
8-10053617,41247
8-10053618,41253
8-10053619,41246
8-10053620,41250
8-10053621,41249
8-10053622,37309
8-10053623,41252
8-10053624,41254
8-10053626,41346
8-10053627,17543
8-10053629,41262
8-10053630,41255
8-10053631,41266
8-10053632,41260
8-10053633,31723
8-10053634,41224
8-10053635,41248
8-10053636,27907
8-10053637,41277
8-10053638,41279
8-10053639,38691
8-10053641,41347
8-10053643,41348
8-10053644,41243
8-10053646,41349
8-10053648,41350
8-10053650,41351
8-10053651,41217
8-10053652,42128
8-10053653,25785
8-10053654,38541-1438
8-10053655,20736
8-10053658,41354
8-10053659,41303
8-10053660,41298
8-10053661,41304
8-10053662,41310
8-10053663,38518
8-10053665,41342
8-10053667,41355
8-10053669,38552
8-10053682,41371
8-10053697,41380
8-10053705,41387
8-10053707,41388
8-10053709,41389
8-10053711,41390
8-10053713,41391
8-10053715,41392
8-10053718,35996
8-10053727,41396
8-10053729,41397
8-10053732,41398
8-10053733,41345
8-10053742,41403
8-10053743,41404
8-10053744,38653
8-10053745,18407
8-10053747,31282-1438
8-10053750,17961
8-10053752,38641
8-10053759,16250
8-10053760,30400
8-10053762,41411
8-10053765,41412
8-10053768,41414
8-10053770,41415
8-10053772,41416
8-10053774,41417
8-10053777,41418
8-10053780,41419
8-10053782,38791
8-10053784,41421-1438
8-10053786,21956
8-10053790,38596
8-10053790,52572
8-10053793,41425
8-10053796,41426
8-10053797,41427
8-10053798,38554
8-10053802,41429
8-10053804,41430
8-10053810,41433
8-10053811,39094
8-10053812,41434
8-10053813,21920
8-10053817,41437
8-10053819,39039
8-10053833,31125
8-10053837,41452
8-10053843,41458
8-10053849,41183
8-10053852,41464
8-10053858,41470
8-10053864,41474
8-10053869,41409
8-10053873,62498
8-10053879,35876
8-10053881,41480
8-10053883,41481
8-10053886,41486
8-10053887,41488
8-10053890,41487
8-10053895,41492
8-10053899,41494
8-10053906,41499
8-10053908,41501
8-10053910,41502
8-10053912,41505
8-10053914,41506
8-10053916,41507
8-10053919,41527
8-10053922,41528
8-10053924,41530
8-10053927,41532
8-10053929,41533
8-10053931,41534
8-10053934,41537
8-10053936,41538-1438
8-10053938,41539
8-10053940,41540
8-10053942,41541
8-10053944,41542
8-10053945,41509
8-10053947,41510
8-10053948,41511
8-10053950,41512
8-10053952,41513
8-10053953,41543
8-10053955,41514
8-10053957,41544
8-10053959,41515
8-10053961,41516
8-10053966,41518
8-10053968,41519
8-10053970,41520
8-10053973,41522
8-10053975,41523
8-10053977,41524
8-10053979,41525
8-10053982,41548
8-10053984,41549
8-10053986,41550
8-10053987,41529
8-10053988,28962
8-10053989,31755
8-10053990,28982
8-10053991,17114
8-10053992,30047
8-10053993,41547
8-10053996,58255
8-10053998,41552
8-10054003,41555
8-10054005,37169
8-10054006,41500
8-10054009,41556
8-10054011,41557
8-10054013,41560
8-10054017,41563
8-10054019,41564
8-10054021,41565
8-10054023,41568
8-10054025,41566
8-10054027,41567
8-10054028,33390
8-10054029,36865
8-10054031,41570
8-10054033,52699
8-10054035,41572
8-10054037,41573
8-10054039,41574
8-10054041,41575
8-10054043,41576
8-10054045,41577
8-10054046,41578
8-10054048,41579
8-10054049,41580
8-10054051,41582
8-10054053,21143
8-10054054,14389
