lookup_id,status,attend,event_id
20568,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
20875,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
21404,Registered,No,90927b93-07cf-4d47-bc16-1e0da1bc5576
21876,Will not attend,No,90927b93-07cf-4d47-bc16-1e0da1bc5576
21917,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
22488,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
22586,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
22586,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
22992,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
23320,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
23378,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
23408,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
23805,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
24089,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
24133,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
24153,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
24317,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
24346,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
24486,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
24564,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
24580,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
24678,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
24765,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
24879,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
24884,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
25745,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
26016,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
26337,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
27495,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
27512,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
27873,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
27988,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
28173,Registered,No,90927b93-07cf-4d47-bc16-1e0da1bc5576
28173,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
28324,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
28349,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
28364,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
28420,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
28689,Will not attend,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
28749,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
28795,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
28969,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
29007,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
29036,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
29435,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
29595,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
29914,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
29982,Registered,No,688982c6-4e8f-4b40-8987-d004710a4de7
30080,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
30124,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
30124,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
30480,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
30522,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
30800,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
30820,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
30820,Registered,No,688982c6-4e8f-4b40-8987-d004710a4de7
30857,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
31040,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
31072,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
31072,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
31162,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
31513,Registered,No,688982c6-4e8f-4b40-8987-d004710a4de7
31541,Canceled,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
31551,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
31778,Registered,Yes,90927b93-07cf-4d47-bc16-1e0da1bc5576
32145,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
32321,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
32405,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
32451,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
32974,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
33289,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
33289,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
33451,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
33519,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
33524,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
33847,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
34030,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
34136,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
34136,Registered,No,688982c6-4e8f-4b40-8987-d004710a4de7
34143,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
35018,Registered,Yes,90927b93-07cf-4d47-bc16-1e0da1bc5576
35247,Will not attend,No,e929ea71-44ac-4fb1-b831-33a00fc649e7
36006,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
36103,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
36539,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
36583,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
36594,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
36922,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
37030,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
37072,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
37500,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
37713,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
37758,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
37773,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
37898,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
38362,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
39860,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
39869,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
39992,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
40235,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
40653,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
40659,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
40793,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
41079,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
41511,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
41618,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
43797,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
43876,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
44434,Registered,No,688982c6-4e8f-4b40-8987-d004710a4de7
45388,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
45411,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
45579,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
45839,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
46019,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
46071,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
46144,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
46240,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
46512,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
46660,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
46762,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
46850,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
47079,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
47151,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
47724,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
47863,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
48869,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
49326,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
49326,Registered,No,e929ea71-44ac-4fb1-b831-33a00fc649e7
49652,Registered,No,e929ea71-44ac-4fb1-b831-33a00fc649e7
49726,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
50118,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
50192,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
50501,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
51168,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
51258,Registered,No,688982c6-4e8f-4b40-8987-d004710a4de7
51344,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
51655,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
51695,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
51705,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
52321,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
52929,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
52934,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
53036,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
53525,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
54157,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
54553,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
54958,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
57213,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
58695,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
58912,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
60352,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
61042,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
61602,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
63313,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
63424,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
63473,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
63955,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
64230,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
64419,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
64526,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
65117,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
65134,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
65659,Registered,Yes,90927b93-07cf-4d47-bc16-1e0da1bc5576
67167,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
67659,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
68956,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
68956,Registered,Yes,90927b93-07cf-4d47-bc16-1e0da1bc5576
69381,Canceled,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
70788,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
70906,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
71052,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
71778,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
72217,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
73122,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
73384,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
75788,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
78097,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
79929,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
79946,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
80925,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
8-10000093,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
8-10000849,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10008480,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10010001,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10010159,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10010830,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10010979,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10011332,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10013725,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10014316,Registered,No,21327acb-aa7d-4000-9532-0a9c864addd3
8-10014964,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10017403,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10017698,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10017859,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10018390,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10018439,Registered,No,688982c6-4e8f-4b40-8987-d004710a4de7
8-10018742,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
8-10018912,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10021204,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10023493,Registered,Yes,90927b93-07cf-4d47-bc16-1e0da1bc5576
8-10023918,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
8-10025645,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10025818,Registered,Yes,90927b93-07cf-4d47-bc16-1e0da1bc5576
8-10026107,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10028330,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10029276,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10031703,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10031892,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10032002,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10033238,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10036141,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10036141,Will not attend,No,90927b93-07cf-4d47-bc16-1e0da1bc5576
8-10036170,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10038959,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10039229,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10040626,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10040663,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10041726,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10042108,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10042157,Registered,Yes,90927b93-07cf-4d47-bc16-1e0da1bc5576
8-10042351,Registered,No,90927b93-07cf-4d47-bc16-1e0da1bc5576
8-10043772,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10044449,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10044452,Registered,No,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10044830,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10045165,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10045270,Will not attend,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10046105,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10046324,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10046325,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10047133,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10047333,Registered,No,688982c6-4e8f-4b40-8987-d004710a4de7
8-10047475,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10047741,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10048265,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10048356,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10048600,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10049928,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10050911,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10051100,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10051477,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10053536,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10053639,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10054699,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10054704,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10055121,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10055468,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10056428,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10057213,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10057213,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10058186,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10060761,Canceled,No,688982c6-4e8f-4b40-8987-d004710a4de7
8-10061392,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10063578,Registered,No,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10063894,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10065330,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10066323,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10066604,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10067046,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10067119,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10067467,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10067484,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10068415,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10068822,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10068835,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10069117,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10069210,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10069738,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10070586,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10071350,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10072140,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10073081,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10073423,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10073698,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10074356,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10074356,Registered,Yes,90927b93-07cf-4d47-bc16-1e0da1bc5576
8-10074495,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10074505,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10074604,Registered,Yes,90927b93-07cf-4d47-bc16-1e0da1bc5576
8-10075720,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10075810,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10076008,Registered,Yes,90927b93-07cf-4d47-bc16-1e0da1bc5576
8-10076023,Registered,No,90927b93-07cf-4d47-bc16-1e0da1bc5576
8-10076818,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10078160,Registered,No,688982c6-4e8f-4b40-8987-d004710a4de7
8-10078762,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
8-10078776,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10079172,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10079223,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10079388,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10079828,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10080155,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10080269,Registered,Yes,90927b93-07cf-4d47-bc16-1e0da1bc5576
8-10080322,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10082303,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10082965,Registered,No,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10083019,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10083028,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10083202,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10083297,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10083318,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10084370,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10084470,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10084539,Registered,Yes,688982c6-4e8f-4b40-8987-d004710a4de7
8-10084909,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10085168,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10085204,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10086474,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10086533,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10087339,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10087568,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10088277,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10088985,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10089076,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10089264,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10089509,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10089615,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10089879,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10090028,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10090086,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10090628,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10090630,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10092074,Registered,Yes,90927b93-07cf-4d47-bc16-1e0da1bc5576
8-10092123,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10092516,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10092666,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10092825,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10093442,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10093718,Registered,No,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10093914,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10094648,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10094697,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10095475,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10095724,Registered,No,90927b93-07cf-4d47-bc16-1e0da1bc5576
8-10095776,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10095831,Will not attend,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10096138,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10096347,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10096397,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10096453,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10096486,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10097137,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10097221,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10097533,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10097864,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10098136,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10098199,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10098432,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10099182,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10099481,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10135032,Registered,Yes,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10135077,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10135126,Registered,No,1787f3e1-3315-485a-95d7-1da21ed4ddb9
8-10135126,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
8-10135254,Registered,Yes,e929ea71-44ac-4fb1-b831-33a00fc649e7
